customer_id,come_in,come_out,cal_state,customer_image,video_thumbnail
3902,2019-08-22 18:34:00,2019-08-22 18:42:00,"일반퇴장",PIrDgXQ0leNCJACiSOhj6YqKKt3npyhOzo11BQ1NzRM=,KZtCJT0gHgONZQM2rqADGgI5IZsQAZhPGKI3EncI6Bo=
3903,2019-08-22 16:38:00,2019-08-22 16:42:00,"결제완료",HM9P57mM5D+GR9SEhtt+VsOFr7aPiwvnLJWM5y3Eg8A=,HqUg8gyKUs1ry49klxtfWGaQiSC7l+f1o1qgGCr2Fb4=
3904,2019-08-23 11:46:00,2019-08-23 11:51:00,"결제완료",xmaNY9eIYNTA8Dx5Yv0LibJB5R9TQE9eT0WyMa6nS5c=,cG563BoFtbdOdgLPzBf/EXiTugB+K9Kx2ARKf+PNoaU=
3905,2019-08-23 12:13:00,2019-08-23 12:22:00,"결제완료",F/QfWcpVhOFZmmf8RNMGjwdtWlBKnIg8jnjbLklrlB4=,DUEj5dRc4Q4HeXX1nJwQvESnVdJVmoOOnqkQr0CRvXM=
3906,2019-08-23 10:43:00,2019-08-23 10:50:00,"결제완료",PFM3b0oe7xijxlFqP8neq1UO+P7BIH2I8GsTx/YpOfk=,RiMTLzI+ZlFr4EJAqZaHhV3ch3uZye8B6u2fhVd9l1g=
3907,2019-08-23 10:56:00,2019-08-23 10:59:00,"일반퇴장",MSQLYUJvGXcI/gydxEkXGs6JBnI144Z3BhZ7nenSTeU=,ctUZtW3NhpvB8GESc/ZDB1+VD7Ug52LnbyYASiDxSCc=
3908,2019-08-23 12:14:00,2019-08-23 12:20:00,"결제완료",TDZQfFRwVCgV9vrAnE1kJprvkjpTGplFujLf3+d7TdY=,u8haGjj+ZOQ4zFwqw8QcD7qLX/4nQlx1kLPEh7wToNs=
3909,2019-08-23 15:24:00,2019-08-23 15:29:00,"일반퇴장",OS7htGEfMVDD+IC3aSIRl4l9b4dt/rGSgi50VLCBwpU=,tQQDG2a0WFcoV4YXnI1bO1qxmoqSv+yToFpwnL4zDwE=
3910,2019-08-23 19:29:00,2019-08-23 19:39:00,"결제완료",CLaoAQQTkFliB5yHans3/nFGITcPTE7yYX1yDcf/Guw=,tAdaUOdhbXvgo04sivW/YkEYKvuUje3iXZa/VmVWcvc=
3911,2019-08-23 20:09:00,2019-08-23 20:19:00,"일반퇴장",lcCN4IVWm+jnEswnQk2ZRLu+j8+O4LhQj7ZP06naN7Q=,scacLB7LwtyDDeyKF144K1lsb7V1MfN3RmawTpsqP/M=
3912,2019-08-23 15:28:00,2019-08-23 15:35:00,"일반퇴장",gI8aYdJeW5JxMwM8X9O/DPVBGymBiU5D8XbKOrQu8Jw=,qgK+TUpFB89eyMJLQOopOzM4JvoFZz2tx26nc2TvkX4=
3913,2019-08-23 16:08:00,2019-08-23 16:17:00,"결제완료",cVEhIqDx3Uei0HZg+I/oiA2ITlM3Hh9xys/Zfnw8HYI=,ZSA5PVkFp8v0VqETywARatWfsVDEqfX+U7bz7T4qFi8=
3914,2019-08-24 17:13:00,2019-08-24 17:19:00,"결제완료",ODJzpGVaF1tU2GbHVutuK0l0at8ZV3wTt5r8OPkTccM=,53ml+vhTbiLSLi8gLJr/4AXvgPldKF27TMyj1kGK1GI=
3915,2019-08-24 12:25:00,2019-08-24 12:34:00,"일반퇴장",msD0qIlKpknVAus2SXA3o4aBmev22kl+vkBBC6wWA8w=,p/y8GAuSj3ssxbzbdPuqlo0oDskKa0LuSHzOB64CMc4=
3916,2019-08-24 10:24:00,2019-08-24 10:31:00,"일반퇴장",FzUGiBlSRJClfIEfzIoRstSbPb7zLVPAfM8Ykn0GVYM=,TmrEpJckyEUvOSQI9nMsjLa1eTE4XvorFyy9yhBQm74=
3917,2019-08-24 09:35:00,2019-08-24 09:41:00,"일반퇴장",LoRsfq46ic5tKIVXX1Rd+UpS9Ig6NWlCiSPTaWPFme0=,K0SHwsrblE6yL2NM5ihTluHWCsTZvjk4UYiLq8quHoo=
3918,2019-08-24 14:32:00,2019-08-24 14:39:00,"일반퇴장",hfKBhAAo4XKPs1npPfal+nz8hl3vr1JW4EutynVnuTg=,mbTg/jvhM81gk9nVodhj3g277cYPtyN93EcJheVgMek=
3919,2019-08-24 11:32:00,2019-08-24 11:36:00,"결제완료",7T4pTxh6WcivyLPNBIx/c4fb3FFuSGPJI4klcMpWCY0=,An+GsJFc35zch6dqVeq6Owynh/UErdQryo4ddn1H3R8=
3920,2019-08-24 18:08:00,2019-08-24 18:13:00,"일반퇴장",RZ/Qs+2WIcYAPd5jDkp3qkPzcM/aFyJdgdnJEk5KVRU=,Jmwm17b+2nrvF7QaqRjdwNNOZiLJyYoAHLjpGFm1vOk=
3921,2019-08-24 12:45:00,2019-08-24 12:54:00,"일반퇴장",bnolhVkf/W001NZvqzat/n65Nnxth0FBPoTNMUT0ZLk=,nzMsYJLSoA5Z98tNFCbHCX9sey6Hvs70b2O0EQakrbc=
3922,2019-08-24 14:05:00,2019-08-24 14:09:00,"일반퇴장",Yzijnxlx7T6r1AmJGgiRO/O58dMks/tT+xeDigkW1b4=,1GwMN0WZ96oEmFYZtu0NJ9E1hVVoKKnb0hmSr7qZhvE=
3923,2019-08-24 09:14:00,2019-08-24 09:21:00,"일반퇴장",WIbU9JKUVa/Fv6irq5nvf1E2WO24lgo9os+9OiFFuJM=,HmvY+Zd62aeV1ITk6c+FegcyzBm47xFCf79ncNbfjMQ=
3924,2019-08-24 13:41:00,2019-08-24 13:46:00,"일반퇴장",2+R8iYIyF1/aleDDSuNdP28n1cClEV4G52zZJAo9UVQ=,BdRWLXvQeYHUxMssvWflvCiXubVOUNqzDu7Eeu1mL30=
3925,2019-08-24 18:56:00,2019-08-24 19:03:00,"일반퇴장",9AGvCaldymYWwTvqLLFSteDWmkfO6eF7BLLGe4ggeag=,0F6YlYRCVBqvkggX696VDjrYvQgNhRmZegiwrE3IBZA=
3926,2019-08-24 09:08:00,2019-08-24 09:17:00,"일반퇴장",rNkaplA4T/gICdkn1RH994M5ToxnVVIkZedMT9KQxmc=,VCkoDSCZbC6//hR7uj+L132xHFAJOoITpgPLjd10aiE=
3927,2019-08-24 13:00:00,2019-08-24 13:07:00,"결제완료",rfrscrqxAyHPkBlMpjJ0MiuGAbR8RoxBY7bWRozBIRc=,RTcIt91CdSoAg8sJZ75dKJhRRHl1xG3AdQyzk5yfPqs=
3928,2019-08-24 17:29:00,2019-08-24 17:35:00,"결제완료",lMTK+VlBNM7Eqi9m9xiC2dSgHAeEqi3zYuQZWhuQLPE=,4oy3P1wvya8R7EhEdpZs+Jbb771WouHeIb4FRNIDsFc=
3929,2019-08-25 11:38:00,2019-08-25 11:45:00,"일반퇴장",eE9yB8C9Mxngnl/HQWcKH3n09RQCv78tqtBpmLD9y30=,BE2DpeZ1f3/azPQAESNs0Q5ZAt7As+5xAWjps+4fKuQ=
3930,2019-08-25 18:09:00,2019-08-25 18:13:00,"일반퇴장",EntlqPV2Oz4V8b86iG+8wBNO4jf0in9dMnk4bayaCV0=,kHxTEwK/nGn7Gn2GR9f/GTWGErhNFnxaxjHwJeyIfNI=
3931,2019-08-25 17:02:00,2019-08-25 17:06:00,"결제완료",lR6ixqJY7Z1GuL1MDj3GwGZdMmDylgrJDcywz4qv4Zc=,+8aNmB9PQmduPaRIKhiqvkNtc8VPTxVP9/616aiw7lY=
3932,2019-08-25 11:13:00,2019-08-25 11:23:00,"결제완료",9ksK6kNNTPyyTHjuvi/hmnQyIoIaGbmG9xCdrpx2yDI=,xSYFAXbMgKTl3jbb2CQbf4RBk077qT9M6LNY3I6SA6A=
3933,2019-08-25 16:29:00,2019-08-25 16:36:00,"결제완료",LNCgiqRdTbbVDP7zwqlridc5mdVv1BUSyqj7xopneJQ=,7kjtvAFm6dbx0t4OMHHBHV98s2M+q7HgWFSzqKzz0BA=
3934,2019-08-25 16:18:00,2019-08-25 16:24:00,"결제완료",ytAq36jqlZ773JpAwq/4B19fG4xGUF5sRu7rx0pNALM=,YV65q21+Sg/N0fTUUfce+BMl239CxJYQe3ZMz2nO+NE=
3935,2019-08-25 13:36:00,2019-08-25 13:39:00,"일반퇴장",xDBKP6WYrMWbCsWeeGT1FFjwYhmGkpqAuOP4YcbzNHU=,a6JwDqa+sdn7S3RfMeRaHTgnpqEZuEtak8RqH45KuGQ=
3936,2019-08-25 13:19:00,2019-08-25 13:22:00,"일반퇴장",w3CXF8TCGdZ05VBboELWjENB5CSIQhower7XaSohzzA=,2UgdEX2sAorPrdf/nSxVXydMIauaJ9HclVwx6Y3WM0g=
3937,2019-08-25 13:39:00,2019-08-25 13:42:00,"일반퇴장",aCWSdO4TTQyYFTleBPshWYL+mr7IqH1VW7henOR2mvg=,LGXlm4O/t8WdzgAr/MduXgI/n6SUxa0Q5Ws1j73jQMY=
3938,2019-08-26 10:14:00,2019-08-26 10:21:00,"결제완료",sf6uRUc/tIFkAz4QL3HUcKXSGlVYQRo+5pxI1+7B1NI=,m4lhY95U9n3IN/i4HpD04t7GxVo/67s/6XCCTNczwQE=
3939,2019-08-26 20:20:00,2019-08-26 20:24:00,"결제완료",KWYfhfbdZVngVVpQhXycO73AoEckNC/ltJcV/MtGPgQ=,tGaqC7l2cTN4CmvnAu2TL4sEmLiiwd6XcrzUHOuKgKo=
3940,2019-08-26 14:54:00,2019-08-26 15:03:00,"결제완료",VDHcp8OSZuP703zjE/1fa2xjQJ6gsDh6PemEw003/yg=,xI0eoY/aFaip+LWSUrMmLGZfwtCRJ4iR+dC2zwr4fIo=
3941,2019-08-26 14:54:00,2019-08-26 14:58:00,"결제완료",1D+F/93tPqt88iBwMFgkNqBj2Qn44wDCtTS5oZEBsd0=,3MhypGq6gAp741GefyrviqCZC8iUlCDui6na75Et5DM=
3942,2019-08-26 13:12:00,2019-08-26 13:15:00,"일반퇴장",VGMcso0RekG/eVP2wEaDl6676Xgf/dGkqjvtCdBVntw=,kwN4yNruLcs6MYPinWQOLuhUdBsIWNuiL+SzInrZnSg=
3943,2019-08-26 15:14:00,2019-08-26 15:21:00,"일반퇴장",8/QnlMp2V58y7oqJVUv3W7QpQufmqA5wc47u8TyGCy0=,Sv6r+2WWLnRue06LVmvFSZkF2kmqlGnv7VCxPK62BIk=
3944,2019-08-26 14:56:00,2019-08-26 14:59:00,"결제완료",fewVS8VZS47tjP/TCfGEWhJJ12OwJZCQAAcoF4mrq8E=,F5Qa1WxiuEEUA6f9JM3AJEHu6b7WTcRrDzrzdAMoAqo=
3945,2019-08-26 19:21:00,2019-08-26 19:24:00,"일반퇴장",eNpley82zthUGronayF+He6VNzkjwsphDrHPY3MvTp0=,Sl6udR71rcNEyhU3ZSk+9awL8fMQuYBWSFysPWq9jOQ=
3946,2019-08-26 13:56:00,2019-08-26 14:00:00,"일반퇴장",tSsZ/wobqRJGzkA/Cls9khrjBRT8a25Dl5NiipEI3ec=,lvd157JGh7UB0uITMJCG5+D82tLH6i4tAMOibbU08rE=
3947,2019-08-26 19:12:00,2019-08-26 19:16:00,"일반퇴장",baTQ6fgE3BbvcJV1y7UfMbsbMzz/V9YKsrVqXN19LUk=,e+hQ83sT2r9x7fMnFqLrYw0sWXI7H73OBy7VllKrU08=
3948,2019-08-26 11:04:00,2019-08-26 11:10:00,"일반퇴장",+zz1lzk98PDgZdH3daJnF4tRFV8NzMaXJUvaA7YGLnw=,ocpjwHcItQZzOnC5gpSILdwJd2+jzpyny+mwGJ6XCnA=
3949,2019-08-27 14:52:00,2019-08-27 15:01:00,"일반퇴장",BH/MgL1nCZdydV3qjWNusg95BEeWOV+8IuOxtnYof/g=,J87IopIWQTj1ZGk1w0KmeElItBarrEa/HOPf0wWbYbY=
3950,2019-08-27 14:19:00,2019-08-27 14:27:00,"일반퇴장",ySo3xuj1bIoB4xbaIEgCfqLcN2XwfZCwjoANHlBDUYw=,t/nb9L+vqL2POd1qcJVQoyYcXYNSg6M+rG0dKO7KDO8=
3951,2019-08-27 20:18:00,2019-08-27 20:24:00,"결제완료",L5XU5aR8pQU1GfJC5RSyKclgY+8rM5jJyor3oWFqnsA=,XK+pMNqArqC2+5XRjmS404hRdhuICGTLiDjWsYvFFRE=
3952,2019-08-27 16:25:00,2019-08-27 16:35:00,"결제완료",6P6R9seVYZl6W4VkS/XJrj81jkKJcWhzuC61ArVoA1M=,OQLloPYWl0M3zq3FMT7Hm2M0NtEVt2rmqk2V1RidBgg=
3953,2019-08-27 12:45:00,2019-08-27 12:52:00,"결제완료",n2zJKqKth/EEbDNvPqGPvYQOogXf7jgCKu2CtIRNaWA=,boOMocsC8qUd/HPywkCcQayYo13vHMT9BDpFCqcQ/mU=
3954,2019-08-27 14:30:00,2019-08-27 14:35:00,"일반퇴장",fcSENdFEOSuANxzhIpbqhIbU2NSPqLgsHZHukcK8+eY=,o7xrin+ngtWWyo4MPTIjJP8XRLrWdQNpWSFCqHAulm8=
3955,2019-08-27 10:59:00,2019-08-27 11:09:00,"결제완료",IcIdQJKlbmAXX9q4CdPwQeaZGLsCosUOY/T0+b7L0WA=,2zaLCTpwr9qFAGaCIwKaFaFMOEUythVy0daBcerppVg=
3956,2019-08-27 17:11:00,2019-08-27 17:14:00,"일반퇴장",XsVjv9aXlWGEG2QO1KWp1swrpfN54hfaQH33/s44pk0=,YLGohMuOZ1qE4TnTQil7XQhF7DLkL2dVinsqhTbO00s=
3957,2019-08-28 09:21:00,2019-08-28 09:26:00,"일반퇴장",tiJ9zOpQSx6lGUBj5Sv2L2RLMN0xZq0X0KN4Xi2K4xk=,2J1k9eyCR4q5ASgnjkHRYZZ/m1+gJG5s1HLeh2I2j5Y=
3958,2019-08-28 10:35:00,2019-08-28 10:43:00,"일반퇴장",hAp6oPGKzJBKXplVn9VvCyLL1ZvJcoJBlS1Gh6HfCi8=,1tm5H6J7AHExNFeLmvT+nBedwEW4x8OgHK3Mb0CiPtg=
3959,2019-08-28 10:03:00,2019-08-28 10:12:00,"일반퇴장",aIta4QyeaIiPAoDIe3bsojE5dR0IBwssTel5qBcP05s=,EobCmsKquvPi8OE4AzkhQccpxFbhqgKbnJULJSI9aNY=
3960,2019-08-28 17:36:00,2019-08-28 17:46:00,"결제완료",BZcDVLeyP2i/pWNadtA440WE0TDznG6wPvESTbmORIk=,UIzEUUG8SaVrKYHExlbw8S3dZzamd35jjjW+OHq3kOQ=
3961,2019-08-28 14:09:00,2019-08-28 14:17:00,"결제완료",w1Y1BmaLjK7Rie6kOl7RpLTz7nUrBv6uFeMD/tbp6qQ=,jlmPxL6w91trdP1HdfKkaShqGTzP7yIWmAXwVII7hyc=
3962,2019-08-28 10:54:00,2019-08-28 11:03:00,"결제완료",vp22YqXzRWAkbACtaYgNY0viPsP0cw1vcoLZreKndGg=,2PjI/jLDokI3JOxED0gRPuXMYlhzKsFgOfMUbIPRJao=
3963,2019-08-28 18:44:00,2019-08-28 18:50:00,"일반퇴장",hlkVkhba9FiSX/lwlYU3x0/U2EkuXQvrI0Qhh4+i9rw=,4Xv7qJr9aPuFs4LGyf/CGoEz7K7uQGb6+1SfJaYV2j4=
3964,2019-08-28 13:20:00,2019-08-28 13:25:00,"일반퇴장",MQbVUf0qt4qpH+uA6kfLA3lR2xXCD5y+ut4Zi0PVJxU=,WNsXKXk79Zhoh4t0tAJnv3varl1WHa4EcCAW0YCpPaQ=
3965,2019-08-28 17:05:00,2019-08-28 17:11:00,"일반퇴장",UGJzxG9fY5LF5JV/OV0wX5b/dQoH1ZLao5IEwQJAdkA=,CezAZd9j0vserBZ/gXMhGAlLSNrUNBKCfGGAEeG9bwk=
3966,2019-08-28 11:35:00,2019-08-28 11:42:00,"일반퇴장",pmR+lkFyCJNsfcHm/D+qY9PAIV2g0pk0tkYZ5DAT7vc=,cCITLHUU8jsQvyg0+oxeIg6QVp12iWS0+0ZsW7CDE9k=
3967,2019-08-28 18:57:00,2019-08-28 19:07:00,"결제완료",xH/j6TGtxucaMFiFNk+UWrNmcZ9GMyfka9OHr4EsIZs=,hh+k63d5FHaOW8tia1XHPtZTiE5ar/lJGkuCQy+VZMA=
3968,2019-08-28 18:49:00,2019-08-28 18:55:00,"결제완료",TPMmEwPX+DfYKgKGkIxttr18J1qFEJoM6N23xbFqNEI=,uJ38vO+B+0vZijJpRWgM/upTMQ/rAXYdqKw4YEGHq6U=
3969,2019-08-28 11:18:00,2019-08-28 11:26:00,"일반퇴장",pDYypVPyo7W3ipRuGUu3yYZTkqPr/rLEg7AHb2xcVBA=,J/Y7H3TU+vpKOmKqEAW6CK5ZBNp9gXuIBY45S5yOD24=
3970,2019-08-28 09:06:00,2019-08-28 09:13:00,"일반퇴장",WyaQ716pek+MOROqie3KJXa7u/SBmoNVaDHKtgJ0eWA=,d6w6K4JyyKVZ9dKPfFzgRLroau4vZSDH+9m/ttrTMQo=
3971,2019-08-28 09:14:00,2019-08-28 09:22:00,"결제완료",TsBRzMu8JUD86T9PjF1wmucY6Dw421ZIV0D39N/uORU=,EZbHGvbtgnvhe/2LKKuWMqM3UEetDJVmks9Zm2WnZxE=
3972,2019-08-29 18:47:00,2019-08-29 18:55:00,"일반퇴장",qcInnviCBM/v/muQ/H7UHjn3funSUPADspTWGgFsSus=,84GjC9b9HEYaTkl84ruJtmZQHuaOqcxjhwePommbCg8=
3973,2019-08-29 09:13:00,2019-08-29 09:16:00,"일반퇴장",PrFx9SlxOiGBGDKBQWyf0M9uvgfcQWT2Y5s19U9cQIw=,TMB/VBrBevrm1SAqZ9nZxLymS0HEe/MR5nVAGfwYTzI=
3974,2019-08-29 20:27:00,2019-08-29 20:37:00,"일반퇴장",2Vi04Nhl3H98uF5RoH++Y9dVoBPBf+HM0jqi7j7e2Mw=,VHVRcOMEm65YaA0dWa3xMZpAIjkbRMDB2nrVD23Lpt8=
3975,2019-08-29 19:39:00,2019-08-29 19:43:00,"결제완료",0TG3+cXjM/0/38siqUtQwngHVVmclI0s7eZqTbZP1pU=,1BF5WOZjwD/4N8oMZAxFsJM8id/8sc9v2slAH9XX/eQ=
3976,2019-08-29 13:53:00,2019-08-29 13:58:00,"결제완료",+hZB18lFrS35DweoBUozDwuAUE88XadXEF43+zPVBW8=,ZjF1Tb/sBedp8NkIdURutzj1xLAHA6v28fMJ2DObY3o=
3977,2019-08-29 12:34:00,2019-08-29 12:40:00,"결제완료",IILaplHbLf5Iuq5XhqRhp4S87OAowmJUHW40y1arOTI=,lH6SjC2pqBX+eESvhpy3dOSAcQ1Sz7U20oGhGioeEks=
3978,2019-08-29 18:11:00,2019-08-29 18:15:00,"결제완료",RfNFGNafefL2d7jHD0HFhdP+40v/G2vzXXYkyl69Hvc=,5DtGhMHxUZx7zo/YOAYUz2zVXSVI7DYYWfRFUkyVkH4=
3979,2019-08-29 14:04:00,2019-08-29 14:12:00,"결제완료",zcPTduq6R7nDvNyUPmSzZl0/fR3V3Wa9LFzexlBqWYg=,NcO34034XtdeSWuqWuFytjYQWaqKSGdaC1MoXCT8aMc=
3980,2019-08-29 10:35:00,2019-08-29 10:38:00,"결제완료",NbN2EWjlE1ygIeCv8Y9xonN5ZCHBUv2ugyagLYrW/2c=,uxIpxSvV5iCuE8AlVswvtck3XFy2pKA7uVY99mESWNw=
3981,2019-08-29 19:11:00,2019-08-29 19:18:00,"결제완료",PA+VnYCxSPLspsZCO2p4zAl6t/PK0E7IhgY7GATNqWU=,M1MvARf8Lrj4xN/bNxtVuLWk6HVg3ria9meGwRgWIfw=
3982,2019-08-29 10:25:00,2019-08-29 10:29:00,"결제완료",oykVCQ6A1ZCH22JYYS+3E6YfpyyG3QPt3Xk/OYqnA/E=,hcEYRKl3UTXgS9cg5mycZKZc2X6vrWvLTGRc8f5q2wo=
3983,2019-08-29 12:58:00,2019-08-29 13:04:00,"일반퇴장",ZD+8zspgfPpCYe5kTRrYeG4AEpYvfADPX+/ypbxZKT0=,YY4FTqeYqZQku8KgrTZ0CoJtTh0i87MrWaTOKg3phgM=
3984,2019-08-29 19:09:00,2019-08-29 19:15:00,"일반퇴장",x01OtnuVwVnneUZNbAN6DIrKK1emrMLLVqSOOw1dP40=,fJVSEnsXhK/5KTvh6f4jFrE89IHgvuEdpoqMZ/nx/tU=
3985,2019-08-29 10:33:00,2019-08-29 10:40:00,"결제완료",cZtLT1R+t3wb27XDnGxeYNMtWl/L7ceNcjnzauj9xg0=,d+H/c9oGzXvWfcYVORImzWe5p46LKWFCkahS0jklvfk=
3986,2019-08-29 19:53:00,2019-08-29 19:59:00,"결제완료",wJ+nI32GRiBE7fmCPm3JtaOC7M1K7n6pj+P6kK0YHMc=,Q1xXqLiI1t43fynO/zWg89AwJQYW3AI+Kpmx+s/HeKE=
3987,2019-08-29 15:46:00,2019-08-29 15:56:00,"결제완료",D3sigmj5NjQ968g6sFiKn0hyOOya7MTrmmkPlmSTKcU=,J8128ijx5jk0RGz1APCveGyN9Ql7MkmYY5pwQ8gwAVs=
3988,2019-08-29 19:25:00,2019-08-29 19:35:00,"일반퇴장",8/zoM5uYNPGRWaCh3hqek3np56t5wlpXe+jP6e0SD/o=,Qw7GCkaxCqdSV24ESzGRvQIx7RHQSjI/Dr66pDV/uMQ=
3989,2019-08-29 20:10:00,2019-08-29 20:13:00,"결제완료",ooqAGK8UbSV2aSFmR7qUkveIl77M9hleFk8gxAUitdA=,65f8mhFqm8oHanPNtjHxfbjti3m87WlX0z7N+Rlr9vo=
3990,2019-08-29 15:38:00,2019-08-29 15:44:00,"일반퇴장",rRxPYxpYAqSpfNlxl0vjoqM43af9MfMnxNzSgjN1TXM=,MwiduQWPhRPsGK/yK3EJRvpUyJf1zLnV2m3R0hipcig=
3991,2019-08-29 09:07:00,2019-08-29 09:11:00,"일반퇴장",wXASeNW6/qS6vofy64OYRJoAXxDKJnv1AU9TFhQnbgY=,Nns9e6iT8pwbg17OkqY4OPNM2frODWkx3m1A7u9b2D8=
3992,2019-08-30 15:42:00,2019-08-30 15:48:00,"결제완료",+nfSSYGsQNViEU33u2L7oZZu/I2w4a3PWWOx5umlTHA=,8IVS84LwFUZFiMPmWwZOBfr3wVBxb9bcVDxfHgjuxFA=
3993,2019-08-30 12:26:00,2019-08-30 12:31:00,"일반퇴장",U5t6D5AIWGoC0/t/nuibHErG0sHNMXRV1BxVlyOVDNs=,JMu04GQhYPhVPC8TBKrH5mGUQ1gSE8TsBJ0IV4pezUU=
3994,2019-08-30 09:50:00,2019-08-30 09:59:00,"일반퇴장",YPsM2E0TH9AhVjvhEEmEkTAvUCeZPmJBPATSvHZ84z4=,raJ05T18asxBqEiK1T0kk0xd1o5s/+7jAvamWQaB044=
3995,2019-08-30 19:33:00,2019-08-30 19:40:00,"일반퇴장",Ue1DX2bGAOGFOq5wFo+YKTq9mX+Vy2ah7RIwLckzcMc=,Pg9Yo+mhDQ19qb6VeNWRzSBXLU2/VSNXmh+HG3EbhXI=
3996,2019-08-30 15:28:00,2019-08-30 15:35:00,"결제완료",Ud46wN3Qi7J/jN6hp94u2u07mV3vCWs322HbKjqWPcM=,vY6E2O0ge6S1e3T6t2aas3wSb20usHmGQLc475i0t/I=
3997,2019-08-30 16:21:00,2019-08-30 16:30:00,"결제완료",znD43a9TIV0+PND/V7kbBPJ+rrqe3kMfE7Dm4Zsq8hc=,reyYHFvQLUkQU/zuSaOqmO7wCctK7ZMSvK4YpWkn0o8=
3998,2019-08-30 20:01:00,2019-08-30 20:10:00,"결제완료",D6KOEoBPqSI2kz58WQV+3bqHeHVk+/1zfvzDYhaHORw=,Rq5LK6a/aM98gb/6UQ8ysAyh1wEt5cZDlnILU6VQe/A=
3999,2019-08-30 14:40:00,2019-08-30 14:43:00,"일반퇴장",u/IGYzAXZXHiUs7AS+VtVSlMcnE6nV/yLjO+JV8yd6Y=,Ec4CnYsJmcNovMNqsQkbougHE6FoLW2e1Ctuq5xU+ro=
4000,2019-08-30 12:23:00,2019-08-30 12:31:00,"일반퇴장",C8zjI3QpZhzSylviuukpJeYuRqaekH+ydO7epRZYJrM=,I0PSYn6DxivnXgtdWdaAr6CjX1Wa7xG9YTffsWNH4FA=
4001,2019-08-30 14:37:00,2019-08-30 14:44:00,"일반퇴장",HzXHHsecVFARCcXiY9G7U/1g9bvzh8JBCvdvExbjUxM=,kNBNz3Fk08v3E48x19xJO2iKcnoZ1m11Ajoy/cvya9w=
4002,2019-08-30 10:27:00,2019-08-30 10:33:00,"결제완료",KC08xKCmDkeSLFYap7cf+k34bhR90qTAN5p8ob8mH5g=,MVJZVf0wmjAqkQimmbtQIz8GZpErkNTB+ZhasbalU+M=
4003,2019-08-30 20:37:00,2019-08-30 20:41:00,"결제완료",xwXw24KFZUTDWvSiBIGBjDh+EBSjSRvTEMdHhkcbEU4=,evxOzdhnwZmU7uGweOQoEG1aLOsudlQnN3h4yb5blJI=
4004,2019-08-30 11:15:00,2019-08-30 11:20:00,"결제완료",4JVo1zRoL8+6bkI3JSan9CIXXPbgxJfcQ87QuyyQ338=,tN4QwZiEIGhBeJSp0IXIrgnwFY8ndSFR9f0dLl2MnSs=
4005,2019-08-30 20:07:00,2019-08-30 20:13:00,"결제완료",vizjmbMqymNgF4oByPhEHLMwWRMj1QpNnir671RWNBI=,fsd0Qw6KRnUl2rw7V1E62yw3U1wMJ1U4jK8/Z8lLs8w=
4006,2019-08-30 14:47:00,2019-08-30 14:51:00,"일반퇴장",B6yKbxJT955vriz4HLwWNwB+6rSSFCfnVbnvsn6emHI=,aqiIbDChCP/FxRIjK/pzCbx2svvDPdDcndrZJPpjAmU=
4007,2019-08-30 16:19:00,2019-08-30 16:22:00,"일반퇴장",lnB1uKbV0SjQGnHss55QGFB2nXaI/mOrMfgxH7NevE0=,zCiYy6OjR/yee1n+YIC00H4kwOtCU6dZU9k+DjrWQgY=
4008,2019-08-30 10:49:00,2019-08-30 10:56:00,"결제완료",/PCv+nrjirDj3SwVQOKeCmwZYodRun45Wy4FyWPDWG8=,rskdC0o8xrZcPyqiB8XgTCG4KUaJRZzP9dOPrSopW3E=
4009,2019-08-30 16:05:00,2019-08-30 16:10:00,"일반퇴장",mh8wLe3rjBvLops7Qqfp5tN1xF0UCsiyOlWfuc4Ps8Y=,ycRLoGDrvdbza+4PAe2edSFiamn+HqhveQRLYcgyC+A=
4010,2019-08-30 18:32:00,2019-08-30 18:41:00,"결제완료",RIo+CJkWJblz1fM65aCkJ383U3YVW3KlgUeqIySBupI=,RUQxHibNhcVXNINp6vzcrPHbbQJt3IjYuNZMIbCaVUI=
4011,2019-08-30 09:37:00,2019-08-30 09:47:00,"일반퇴장",mqfyHC6xUFKbnfzF8I8A5U9snvJwVQfkURX+WluaW/Y=,aWIzWuDHF1W4CLgxmN+k5zU+uUTHdQ1j+CLT/t1c4QI=
4012,2019-08-30 17:29:00,2019-08-30 17:35:00,"일반퇴장",GpIU4nZ97YF/o9r2bjc/eJmOcDc55bmFHGFxbqFIVxo=,BTZP9DpD8GBtaX+0c5Q1ya5WD4HAuWZl+sYJnRsJAlk=
4013,2019-08-30 09:40:00,2019-08-30 09:50:00,"일반퇴장",8E2pQMKd2fFjJ2qn6/Ljg+O5jlVuRXa7IrJC5mTwQFU=,V1PyYzZ/RYZRUAOxrVIgDTnytt3cg8L11H3Wevxgu3c=
4014,2019-08-30 13:14:00,2019-08-30 13:21:00,"결제완료",P8pUu0ikvwrUgBW0a0jjkAwHFhOg8A7L64Rd1Xl7HTA=,vkPSYnan46Sp1krXw/H1XrqJcz5QGE7VYRIYy11gGhY=
4015,2019-08-30 18:50:00,2019-08-30 18:54:00,"결제완료",uCVc6AV4ovoD9dQq0bCyjBuZzcQb2AiDU4845FJ9vgU=,ENODfICtmWLSD+tA1DPW1J+baWN/0Ojp5PA62ZkkK3o=
